,movie_id,budget,title,original_title,status,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,homepage,keywords,original_language,overview,spoken_languages,release_year,release_month,,
38,102382,200000000,The Amazing Spider-Man 2,The Amazing Spider-Man 2,Released,No more secrets.,2014-04-16,142.0,"Action,Adventure,Fantasy","Columbia Pictures,Marvel Enterprises,Avi Arad Productions,Matt Tolmach Productions",United States of America,89.270217,705717432,6.5,4179,AndrewGarfield,MarcWebb,http://www.theamazingspiderman.com,"obsession,marvel comic,sequel,based on comic book,electrocution,medical experiment,electricity,super powers",en,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",English,2014.0,4.0,,
39,20526,170000000,TRON: Legacy,TRON: Legacy,Released,The Game Has Changed.,2010-12-10,125.0,"Adventure,Action,Science Fiction","Walt Disney Pictures,LivePlanet,Prana Studios,Sean Bailey Productions,Revolution Sun Studios,Kontsept Film Company",United States of America,73.79505,400062763,6.3,2841,GarrettHedlund,JosephKosinski,http://disney.go.com/tron/,"artificial intelligence,secret identity,computer program,dystopia,computer,deception,duel,motorcycle,neon light,autocracy",en,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",English,2010.0,12.0,,
40,49013,200000000,Cars 2,Cars 2,Released,Ka-ciao!,2011-06-11,106.0,"Animation,Family,Adventure,Comedy","Walt Disney Pictures,Pixar Animation Studios",United States of America,49.98659,559852396,5.8,2033,OwenWilson,"JohnLasseter,BradLewis",http://www.disney.go.com/cars/,"car race,sequel,comedy,anthropomorphism,best friend,duringcreditsstinger",en,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"English,日本語,Italiano,Français",2011.0,6.0,,
41,44912,200000000,Green Lantern,Green Lantern,Released,"In our darkest hour, there will be light.",2011-06-16,114.0,"Adventure,Action,Thriller,Science Fiction","De Line Pictures,Warner Bros.,DC Entertainment",United States of America,51.872839,219851172,5.1,2487,RyanReynolds,MartinCampbell,http://greenlanternmovie.warnerbros.com/,"dc comics,transformation,superhero,alien,alien infection,magical object,protector,super powers,origin,3d",en,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",English,2011.0,6.0,,
42,10193,200000000,Toy Story 3,Toy Story 3,Released,No toy gets left behind.,2010-06-16,103.0,"Animation,Family,Comedy","Walt Disney Pictures,Pixar Animation Studios",United States of America,59.99541800000001,1066969703,7.6,4597,TomHanks,LeeUnkrich,http://disney.go.com/toystory/,"hostage,college,toy,barbie,animation,escape,day care,teddy bear,duringcreditsstinger,toy comes to life,personification,inanimate objects coming to life,toy story",en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","English,Español",2010.0,6.0,,
43,534,200000000,Terminator Salvation,Terminator Salvation,Released,The End Begins.,2009-05-20,115.0,"Action,Science Fiction,Thriller","Columbia Pictures,The Halcyon Company,Wonderland Sound and Vision,Warner Bros.","Germany,Italy,United Kingdom,United States of America",71.862892,371353001,5.9,2463,ChristianBale,McG,https://www.warnerbros.com/terminator-salvation,"saving the world,artificial intelligence,prophecy,san francisco,cyborg,killer robot,gas station,post-apocalyptic,dystopia,army,firearm,wartime,los angeles",en,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.","English,Italiano",2009.0,5.0,,
44,168259,190000000,Furious 7,Furious 7,Released,Vengeance Hits Home,2015-04-01,137.0,Action,"Universal Pictures,Original Film,Fuji Television Network,Dentsu,One Race Films,China Film Co.,Québec Production Services Tax Credit,Media Rights Capital (MRC),Abu Dhabi Film Commission,Colorado Office of Film, Television & Media","Japan,United States of America",102.32221700000001,1506249360,7.3,4176,VinDiesel,JamesWan,http://www.furious7.com/,"car race,speed,revenge,suspense,car,race,muscle car",en,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,English,2015.0,4.0,,
45,72190,200000000,World War Z,World War Z,Released,Remember Philly!,2013-06-20,116.0,"Action,Drama,Horror,Science Fiction,Thriller","Paramount Pictures,GK Films,Skydance Productions,Hemisphere Media Capital,Apparatus Productions,Latina Pictures,2DUX²","United States of America,Malta",81.834855,531865000,6.7,5560,BradPitt,MarcForster,http://www.worldwarzmovie.com,"dystopia,apocalypse,zombie,nuclear weapons,multiple perspectives,zombie apocalypse",en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",English,2013.0,6.0,,
46,127585,250000000,X-Men: Days of Future Past,X-Men: Days of Future Past,Released,"To save the future, they must alter the past",2014-05-15,131.0,"Action,Adventure,Fantasy,Science Fiction","Twentieth Century Fox Film Corporation,Donners' Company,Marvel Entertainment,Bad Hat Harry Productions,TSG Entertainment,Down Productions,Revolution Sun Studios","United Kingdom,United States of America",118.07869099999999,747862775,7.5,6032,HughJackman,BryanSinger,http://www.x-menmovies.com/,"1970s,mutant,time travel,marvel comic,based on comic book,superhuman,storm,beast,aftercreditsstinger,changing the past or future",en,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,English,2014.0,5.0,,
47,54138,190000000,Star Trek Into Darkness,Star Trek Into Darkness,Released,Earth Will Fall,2013-05-05,132.0,"Action,Adventure,Science Fiction","Paramount Pictures,Skydance Productions,Bad Robot,Kurtzman/Orci",United States of America,78.29101800000001,467365246,7.4,4418,ChrisPine,J.J.Abrams,,"spacecraft,friendship,sequel,futuristic,space,alien,imax,space opera,terrorist bombing,3d",en,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",English,2013.0,5.0,,
48,81005,195000000,Jack the Giant Slayer,Jack the Giant Slayer,Released,Prepare for a giant adventure,2013-02-27,114.0,"Action,Family,Fantasy","New Line Cinema,Original Film,Legendary Pictures,Warner Bros.,Big Kid Pictures,Bad Hat Harry Productions",United States of America,43.349855,197687603,5.5,2598,NicholasHoult,BryanSinger,http://jackthegiantkiller.warnerbros.com,"based on fairy tale,giant",en,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",English,2013.0,2.0,,
49,64682,105000000,The Great Gatsby,The Great Gatsby,Released,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,2013-05-10,143.0,"Drama,Romance","Village Roadshow Pictures,Bazmark Films,Warner Bros.,A&E Television Networks,Red Wagon Entertainment,Spectrum Films","United States of America,Australia",61.196070999999996,351040419,7.3,3769,LeonardoDiCaprio,BazLuhrmann,,"based on novel,infidelity,obsession,hope,3d",en,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",English,2013.0,5.0,,
50,9543,150000000,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,Released,Defy the Future,2010-05-19,116.0,"Adventure,Fantasy,Action,Romance","Walt Disney Pictures,Jerry Bruckheimer Films",United States of America,62.169881000000004,335154643,6.2,2317,JakeGyllenhaal,MikeNewell,http://disney.go.com/disneypictures/princeofpersia,"persia,sandstorm,brother against brother,armageddon,regent,based on video game",en,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",English,2010.0,5.0,,
51,68726,180000000,Pacific Rim,Pacific Rim,Released,"To Fight Monsters, We Created Monsters",2013-07-11,131.0,"Action,Science Fiction,Adventure","Legendary Pictures,Warner Bros.,Disney Double Dare You (DDY),Indochina Productions","United States of America,Canada",56.523205000000004,407602906,6.7,4794,IdrisElba,GuillermodelToro,http://www.pacificrimmovie.com/,"dystopia,giant robot,giant monster,apocalypse,imax,duringcreditsstinger,3d",en,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",English,2013.0,7.0,,
52,38356,195000000,Transformers: Dark of the Moon,Transformers: Dark of the Moon,Released,The invasion we always feared. An enemy we never expected.,2011-06-28,154.0,"Action,Science Fiction,Adventure","Paramount Pictures,Di Bonaventura Pictures,Indochina Productions,Hasbro Studios",United States of America,28.529607000000002,1123746996,6.1,3299,ShiaLaBeouf,MichaelBay,http://www.transformersmovie.com/,"moon,spacecraft,traitor,bodyguard,alien planet,based on cartoon,transformers,giant robot,sabotage,word domination,commando,duringcreditsstinger",en,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",English,2011.0,6.0,,
